description.sold_price
12.301382825334498
12.128111104060462
12.782686009834167
13.444446876573442
13.171058298943088
12.691580461311874
12.765688433465597
12.154779351142624
11.976659481202368
12.506177237980511
12.417143615610113
12.936033799212835
12.254862809699606
12.65075846679162
11.953435914821194
12.190959007720126
12.936033799212835
13.071070083016778
12.765688433465597
13.199324418540456
11.877568578558138
13.8878312195439
11.512925464970229
12.418761738940525
12.66032791780777
13.62619097198267
13.36138027787483
12.751299696013497
12.323855681186558
12.65075846679162
12.542544882151386
12.373703486914124
12.154779351142624
12.17884532327569
13.972514306773938
12.676073149771026
12.542544882151386
11.571194373094205
11.058795184880783
13.199139216206378
12.375815420117268
13.623138665316818
13.345506928718539
12.206072645530174
12.144197241812087
12.793859310432293
12.676076274775909
12.834681304952548
12.421184025147118
12.491251587763836
12.594730635321957
13.017002861746503
12.367340793126296
12.487485104968359
11.580584113444043
13.060487973686241
12.994530005894443
11.042921835724492
12.676073149771026
11.998125541097247
14.380824367014334
13.025852477023484
13.060487973686241
12.779873068457553
12.473233082261158
12.751299696013497
13.049792684569493
13.132313708257497
12.983101310070822
13.321214236149494
12.86099861326992
12.300928176542852
12.491251587763836
12.765688433465597
13.091904169919621
12.936033799212835
10.594131602877955
13.16158409055761
13.151922179645874
13.262125319779487
13.623138665316818
12.301382825334498
12.800779753276867
12.611537753638338
12.05524975579559
12.190959007720126
11.925035115797062
12.128111104060462
13.142166004700508
12.259613412458204
11.99535161421452
12.936033799212835
13.319573546692034
11.898187865760873
13.071070083016778
15.201804669084133
12.981951223687584
12.981951223687584
12.765688433465597
12.506177237980511
11.461632170582678
12.273731294003989
12.275598708178784
12.058152515453552
13.071070083016778
13.253391639810733
13.262125319779487
13.253391639810733
13.244581010128577
12.611537753638338
12.601487417784837
11.953435914821194
13.071070083016778
11.884489021402711
12.676076274775909
12.323855681186558
12.84792653170257
11.813030057420567
11.813030057420567
12.040608205802641
12.310432660854417
13.77468856344402
12.559893520486
11.884489021402711
12.478006361013815
13.180632285528304
12.206072645530174
13.38472764187182
11.84939770159144
13.458835614025542
13.071070083016778
13.560618308335483
15.163583706263967
12.691580461311874
13.604789526648622
12.460714863903755
12.873902018105829
13.485616636703183
14.437430229235853
12.765688433465597
12.971540487669746
10.308952660644293
14.066269276311457
13.049792684569493
12.799399490807907
13.399995114002609
13.017002861746503
9.93788897925346
12.468436909997665
12.594730635321957
11.805595078933049
13.091904169919621
13.541073712262515
12.38964342172456
12.751299696013497
11.127262984158243
12.80765263256463
13.45597438174451
10.221941283654663
13.102160670086809
12.845291484064564
12.644327576461329
13.091904169919621
12.594730635321957
12.323855681186558
13.800396920154226
12.524526376648708
11.127262984158243
13.422467969854667
11.84939770159144
12.327847702456095
12.17884532327569
13.14020329553266
12.230765258120545
12.89921982609012
12.66032791780777
13.038981768465277
11.502875129116727
11.820410164718188
12.095141084822892
12.531772785169476
12.810388612383504
12.388394202324129
12.594730635321957
12.65395846952229
13.458835614025542
11.571194373094205
14.437430229235853
13.704578997256993
13.621318828599833
14.15910026235435
12.506177237980511
13.8564125492847
12.230765258120545
12.225875272826354
12.160028707028767
12.820987977820545
11.05089000537367
11.736069016284437
12.301382825334498
12.779873068457553
11.736069016284437
12.494629335392615
11.910358401381128
11.884489021402711
13.199324418540456
12.751299696013497
11.512925464970229
13.804196798064
12.721885810807203
11.84939770159144
13.543701834668783
13.235692062711331
10.357742824813725
12.409013489526863
10.165851817003619
12.373703486914124
12.953944725779365
12.845291484064564
12.542544882151386
13.17115354157376
13.399995114002609
13.592367006650065
12.66032791780777
13.286181462633724
12.855790268162783
12.89921982609012
12.394624752074764
12.66032791780777
11.84939770159144
12.468052220629582
12.92391243868049
11.820410164718188
12.206072645530174
11.652687407345388
12.832011076396668
11.27720313144916
11.456355113481834
13.262125319779487
12.688498794774466
12.66032791780777
12.327847702456095
13.901688254205327
12.611537753638338
12.180241885495652
11.27720313144916
12.711383088608054
12.206072645530174
13.151922179645874
13.713477832399123
13.560618308335483
12.040608205802641
12.594730635321957
12.128111104060462
12.478006361013815
12.553202176625375
13.853492042051835
13.329377546788654
12.611537753638338
10.968198289528557
12.66032791780777
11.082142548877775
13.199324418540456
13.199324418540456
12.936033799212835
11.288531131754366
12.308177868467327
12.0015054797889
13.353475098367715
13.319573546692034
12.611537753638338
12.971540487669746
13.560618308335483
11.982929094215963
13.228523573232719
12.928778628331663
13.351886535682578
13.071070083016778
13.116345305078767
13.235513475336985
13.142166004700508
11.938193200374572
13.815510557964274
12.649154617209645
12.275598708178784
13.534473028231162
13.253391639810733
12.206072645530174
13.148031124152906
13.371486517677486
13.096019402064726
13.279367126213993
12.429216196844383
13.700099706452946
12.560244459250788
11.820410164718188
12.611537753638338
13.563195629349785
13.296316684527767
12.66032791780777
12.301382825334498
12.323855681186558
13.573438996764546
12.751299696013497
12.031719258385396
12.765688433465597
12.959844447906553
11.695247021764184
12.92391243868049
13.39239051461739
13.17115354157376
12.959844447906553
12.92391243868049
12.66032791780777
12.409013489526863
13.510343171171474
12.994530005894443
13.049792684569493
12.47227568630483
12.144197241812087
12.240474072247506
12.699243334057444
12.54966234992025
13.710150042306449
12.691580461311874
12.92391243868049
13.226723392728571
12.100712129872347
12.823957341589573
11.917723684090689
14.253765488895429
11.813030057420567
12.821258284620408
12.736700896592344
11.589886506106357
12.66032791780777
13.210191087769848
12.254862809699606
12.936033799212835
13.17115354157376
13.652991628466498
12.86099861326992
13.993656743347747
13.45597438174451
12.327847702456095
12.959844447906553
12.751299696013497
13.853492042051835
11.77528972943772
13.065793025915934
12.793859310432293
12.712890247898626
13.329377546788654
11.820410164718188
11.456355113481834
12.3458128485386
12.751299696013497
12.936033799212835
13.34230179776959
13.329377546788654
13.253391639810733
12.460714863903755
13.171058298943088
11.918390573078392
13.1749558275235
12.380025952653611
12.26434155365415
11.918390573078392
12.233201312918426
12.05524975579559
12.449018824140563
12.409013489526863
12.959844447906553
12.89921982609012
14.077105295652737
13.8878312195439
13.142166004700508
13.329377546788654
14.346138809026444
13.208541073645382
12.2100198450781
13.621318828599833
13.422467969854667
12.971540487669746
12.800779753276867
12.594730635321957
12.765688433465597
12.392552212472792
9.711115659888671
13.180443588480854
14.73180128983843
11.512925464970229
12.206072645530174
12.296045881880618
12.464583340681674
12.482286711040832
13.160525838498678
12.971540487669746
12.644327576461329
12.254862809699606
12.948009990259552
11.813030057420567
12.037653993905211
12.765688433465597
12.691580461311874
11.884489021402711
12.043553716032399
12.721885810807203
13.369223455335854
13.510343171171474
11.130932713047207
12.240474072247506
12.468436909997665
12.206072645530174
13.386264921190707
12.80765263256463
10.968198289528557
