description.year_built,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.coordinate.lon,location.address.coordinate.lat,dishwasher,corner_lot,recreation_facilities,disability_features,community_outdoor_space,high_ceiling,dining_room,fenced_yard,open_floor_plan,modern_kitchen,forced_air,trails,big_lot,family_room,community_swimming_pool,basement,master_bedroom,fixer_upper,shopping,farm,ensuite,central_heat,laundry_room,big_yard,washer_dryer,fireplace,rental_property,energy_efficient,swimming_pool,view,community_security_features,central_air,groundscare,new_roof,park,front_porch,hardwood_floors,updated_kitchen,description.type_apartment,description.type_condos,description.type_land,description.type_mobile,description.type_multi_family,description.type_single_family,description.type_townhomes,description.sub_type_N/A,city_mean_sold_price
0.8663101604278065,0.20817057067817757,0.46609642794970496,0.2222222222222222,0.18181818181818182,0.0,0.25,0.7458613157197842,0.0169698300953256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2047127480341216
0.6096256684491976,0.2379968425676443,0.35026610529349844,0.1111111111111111,0.09090909090909091,0.0,0.16666666666666666,0.5075575548206339,0.6225132589028808,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20945731128540007
0.663101604278074,0.2548728348441148,0.4952117438739171,0.3333333333333333,0.18181818181818182,0.0,0.25,0.5664584417354999,0.6703342633581759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.13788197129355775
0.7326203208556148,0.24184729964122387,0.5028184132432906,0.2222222222222222,0.18181818181818182,0.0,0.25,0.211042087107443,0.19635576462796567,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3916494735401677
0.7860962566844911,0.4500133942604493,0.46708520397830344,0.2222222222222222,0.0,0.0,0.25,0.6926128150454314,0.3437058342968051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3159850355169984
0.3422459893048124,0.12692841579343972,0.5667219270321736,0.3333333333333333,0.0,0.0,0.25,0.9470103497361562,0.7316428419952474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16018245345514456
0.8181818181818166,0.273407870921492,0.45260010012487883,0.2222222222222222,0.18181818181818182,0.0,0.25,0.21281666924474196,0.19866181032711872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3916494735401677
0.5561497326203195,0.30204747294008205,0.3914478832874134,0.1111111111111111,0.0,0.0,0.16666666666666666,0.8070927008656439,0.22244042329809477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16107942211639528
0.4866310160427805,0.19006902885378818,0.47709842932729896,0.2222222222222222,0.18181818181818182,0.1111111111111111,0.25,0.03167545141287009,0.4893706391742405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3710851129260008
0.5935828877005331,0.25070497402879666,0.41240930117663865,0.2222222222222222,0.0,0.1111111111111111,0.25,0.7399522479918219,0.7339541063340531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10353783546358002
0.5561497326203195,0.02532639638529488,0.28219225838036943,0.1111111111111111,0.0,0.0,0.08333333333333333,0.7437655794175266,0.20635438168845766,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36111325864738
0.8983957219251337,0.28048030402657453,0.5282055536303186,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.25,0.7055644527253371,0.5654188503906152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15842959131830733
0.572192513368984,0.23008478174599223,0.48380845599964817,0.2222222222222222,0.18181818181818182,0.0,0.25,0.2116033775237649,0.18776967913431308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3916494735401677
0.4438502673796787,0.2234944783103997,0.7516056462047592,0.7777777777777777,0.2727272727272727,0.0,0.8333333333333333,0.9679707070241954,0.6773502499491186,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24081592127617024
0.5347593582887686,0.06980393615353264,0.2849424707984537,0.1111111111111111,0.0,0.0,0.08333333333333333,0.34870092737199876,0.5603640641627001,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4847435465651567
0.663101604278074,0.23903630693712674,0.48707139884681083,0.2222222222222222,0.0,0.1111111111111111,0.25,0.7393253524514367,0.7382463188427526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10353783546358002
0.8663101604278065,0.20817057067817757,0.46609642794970496,0.2222222222222222,0.18181818181818182,0.0,0.25,0.7458613157197842,0.0169698300953256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2047127480341216
0.5989304812834213,0.23853590213760534,0.42490168852761057,0.1111111111111111,0.18181818181818182,0.0,0.16666666666666666,0.7095917397736091,0.5658075204392767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15842959131830733
0.8342245989304811,0.23632098815874036,0.4634326605238842,0.2222222222222222,0.18181818181818182,0.0,0.25,0.5891687552468023,0.2626961793390261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20085859660170288
0.7379679144385012,0.2776024793765469,0.3863599648667927,0.1111111111111111,0.09090909090909091,0.0,0.25,0.7685626464346964,0.5691770418757878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11718650323809214
0.8609625668449183,0.35927427475190454,0.41521294485867155,0.2222222222222222,0.18181818181818182,0.0,0.25,0.7452561286040085,0.0006299728298644336,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2047127480341216
0.973262032085561,0.45535256806221536,0.6241192800373266,0.5555555555555556,0.2727272727272727,0.2222222222222222,0.3333333333333333,0.5879558282120037,0.2630382374471558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20085859660170288
0.9144385026737964,0.17330264564013875,0.5104590527646921,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.25,0.9128166634865391,0.5201354687690511,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20961000843576397
0.9144385026737964,0.10930202724827409,0.45271886088184277,0.3333333333333333,0.09090909090909091,0.1111111111111111,0.25,0.8544544948329631,0.3271107381101601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41158039055927853
0.6417112299465231,0.22800899623971893,0.35194211824119914,0.1111111111111111,0.09090909090909091,0.0,0.25,0.4937602098934024,0.30606811558243074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.058593251619046056
0.6096256684491976,0.21871724563491857,0.34814876609915946,0.1111111111111111,0.0,0.0,0.16666666666666666,0.5908186147111447,0.26274433315036494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20085859660170288
0.925133689839571,0.20372563241309605,0.5772062098210101,0.3333333333333333,0.18181818181818182,0.1111111111111111,0.3333333333333333,0.006700359958693447,0.9918139113751636,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3259972550428223
0.6524064171122994,0.20817057067817757,0.5079482546555777,0.2222222222222222,0.0,0.0,0.25,0.8887045155001125,0.5918745068978557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1543169493968844
0.9786096256684491,0.20354745938198437,0.5808976863283196,0.4444444444444444,0.2727272727272727,0.1111111111111111,0.41666666666666663,0.21197326527854177,0.18091042964111415,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3916494735401677
0.663101604278074,0.23409802254364276,0.4732236605404886,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.8946180362382512,0.5130389490798353,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.617264123235148
0.8983957219251337,0.20817057067817757,0.43223856010299266,0.2222222222222222,0.18181818181818182,0.1111111111111111,0.25,0.7687914390265149,0.5714878317928067,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14996411549338953
0.5828877005347586,0.19731128364995631,0.43605797577101557,0.2222222222222222,0.0,0.0,0.3333333333333333,0.742418217541025,0.20392943402904096,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36111325864738
0.6042780748663095,0.200026045797854,0.33716905926732854,0.1111111111111111,0.0,0.0,0.16666666666666666,0.34664776338254777,0.5570391976768516,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4847435465651567
0.8877005347593574,0.21676875007334218,0.5322089391792403,0.3333333333333333,0.18181818181818182,0.0,0.3333333333333333,0.506921810841924,0.6179709075072031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.20945731128540007
0.7967914438502675,0.12804364378641087,0.391781988097477,0.2222222222222222,0.0,0.0,0.25,0.007033414409468808,0.9927442524986614,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3259972550428223
0.4598930481283414,0.19333715827004638,0.4678504917424918,0.2222222222222222,0.09090909090909091,0.0,0.25,0.5773316753036186,0.8685651800976266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.23216002160827354
0.5989304812834213,0.15923706685689198,0.39393859275313836,0.2222222222222222,0.09090909090909091,0.0,0.25,0.7696115222713176,0.5754338350027448,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14996411549338953
